02138,24/03/03,F,1
02138,24/03/31,F,1
02138,24/04/18,M,1
02138,24/04/19,,1
02138,24/05/03,F,1
02138,24/05/05,,1
02138,24/05/15,F,2
02138,24/05/26,F,1
02138,24/05/29,M,1
02138,24/06/22,M,1
02138,24/07/22,M,1
02138,24/07/25,F,1
02138,24/08/02,F,1
02138,24/08/03,F,1
02138,24/08/07,F,1
02138,24/09/18,F,1
02138,24/09/29,F,1
02138,24/10/04,M,1
02138,24/10/09,M,2
02138,24/10/10,M,1
02138,24/10/11,M,1
02138,24/11/07,F,1
02138,24/11/28,F,1
02138,24/11/29,F,1
02138,24/12/12,F,1
02138,24/12/19,M,1
02138,24/12/23,F,1
02138,25/01/01,M,1
02138,25/01/07,F,1
02138,25/01/10,F,1
02138,25/01/14,F,1
02138,25/01/21,M,1
02138,25/01/27,M,1
02138,25/02/02,F,1
02138,25/02/07,F,1
02138,25/02/14,F,1
02138,25/03/01,M,1
02138,25/03/08,F,1
02138,25/03/16,F,1
02138,25/03/16,M,1
02138,25/04/22,F,1
02138,25/04/27,F,1
02138,25/05/02,F,1
02138,25/05/14,F,1
02138,25/05/16,F,1
02138,25/05/16,M,1
02138,25/05/25,F,1
02138,25/05/29,M,1
02138,25/06/04,F,1
02138,25/06/10,F,1
02138,25/06/17,M,1
02138,25/07/11,F,1
02138,25/07/16,M,1
02138,25/08/07,M,1
02138,25/08/25,F,1
02138,25/09/05,M,1
02138,25/09/21,F,2
02138,25/10/22,F,2
02138,25/10/27,F,1
02138,25/11/13,F,1
02138,25/11/19,F,1
02138,25/11/19,M,1
02138,25/11/30,M,1
02138,25/12/05,M,2
02138,25/12/10,F,2
02138,25/12/20,M,1
02138,25/12/24,F,2
02138,26/01/01,F,1
02138,26/01/04,F,1
02138,26/01/23,F,1
02138,26/01/23,M,1
02138,26/02/02,M,1
02138,26/02/15,M,1
02138,26/02/17,M,1
02138,26/02/18,F,1
02138,26/02/19,F,1
02138,26/04/12,F,1
02138,26/05/05,F,1
02138,26/05/16,M,1
02138,26/06/01,F,1
02138,26/06/28,M,1
02138,26/07/03,M,1
02138,26/07/06,F,1
02138,26/07/09,F,1
02138,26/07/16,F,1
02138,26/07/20,F,1
02138,26/07/31,M,1
02138,26/08/04,F,1
02138,26/08/06,F,1
02138,26/08/09,F,2
02138,26/08/14,M,1
02138,26/09/17,F,1
02138,26/10/01,F,1
02138,26/10/29,F,1
02138,27/01/30,F,1
02138,27/02/09,F,1
02138,27/02/21,M,2
02138,27/02/23,F,1
02138,27/02/26,F,1
02138,27/03/04,F,1
02138,27/03/09,M,1
02138,27/05/02,F,1
02138,27/05/19,F,1
02138,27/05/26,F,1
02138,27/06/01,F,1
02138,27/06/05,F,1
02138,27/06/10,F,1
02138,27/07/04,F,1
02138,27/07/11,F,1
02138,27/07/29,F,1
02138,27/08/05,M,1
02138,27/08/17,F,1
02138,27/09/01,M,1
02138,27/09/07,F,1
02138,27/09/15,M,1
02138,27/09/21,F,1
02138,27/09/23,F,1
02138,27/09/25,F,1
02138,27/10/28,F,1
02138,27/11/03,F,1
02138,27/11/04,F,1
02138,27/11/13,M,1
02138,27/11/14,M,1
02138,27/12/01,F,1
02138,27/12/09,M,1
02138,28/01/07,F,1
02138,28/01/08,M,1
02138,28/01/20,M,1
02138,28/01/21,M,1
02138,28/01/24,F,1
02138,28/02/06,F,1
02138,28/02/18,F,1
02138,28/02/25,F,1
02138,28/03/05,M,1
02138,28/03/25,M,1
02138,28/04/13,M,1
02138,28/05/16,F,2
02138,28/06/06,F,1
02138,28/06/07,F,1
02138,28/06/21,F,1
02138,28/07/09,F,1
02138,28/07/18,M,2
02138,28/07/19,F,1
02138,28/07/27,F,1
02138,28/07/29,M,1
02138,28/08/13,M,1
02138,28/08/23,M,1
02138,28/08/29,F,1
02138,28/09/02,M,1
02138,28/09/15,M,1
02138,28/09/20,F,1
02138,28/10/02,F,1
02138,28/11/01,M,1
02138,28/11/28,F,1
02138,28/11/29,,1
02138,28/12/05,M,1
02138,28/12/10,F,1
02138,28/12/13,M,1
02138,28/12/17,F,1
02138,28/12/21,F,1
02138,28/12/23,M,1
02138,28/12/27,F,1
02138,29/01/08,F,1
02138,29/01/15,F,1
02138,29/01/17,F,1
02138,29/02/12,F,1
02138,29/02/27,F,2
02138,29/03/10,F,1
02138,29/03/18,F,1
02138,29/03/22,F,1
02138,29/04/06,F,1
02138,29/04/17,F,1
02138,29/05/04,F,1
02138,29/05/15,F,1
02138,29/05/24,F,1
02138,29/06/05,M,2
02138,29/06/07,F,1
02138,29/06/26,F,1
02138,29/07/03,F,1
02138,29/07/05,M,1
02138,29/07/21,F,2
02138,29/08/05,F,1
02138,29/08/10,M,1
02138,29/08/17,F,1
02138,29/09/03,F,1
02138,29/09/06,F,1
02138,29/09/15,F,1
02138,29/09/22,M,1
02138,29/10/02,F,1
02138,29/10/17,F,1
02138,29/10/19,M,1
02138,29/10/26,M,1
02138,29/10/28,F,1
02138,29/10/29,M,1
02138,29/11/06,F,1
02138,29/12/03,M,2
02138,29/12/04,M,1
02138,29/12/07,M,1
02138,29/12/08,M,1
02138,29/12/17,F,1
02138,29/12/18,F,1
02138,29/12/19,M,1
02138,30/01/01,M,2
02138,30/01/06,M,1
02138,30/01/07,F,1
02138,30/01/11,M,1
02138,30/02/02,M,1
02138,30/02/15,F,1
02138,30/03/03,M,1
02138,30/03/12,M,1
02138,30/03/26,M,1
02138,30/04/02,F,1
02138,30/04/03,F,1
02138,30/04/23,F,1
02138,30/04/29,M,1
02138,30/05/08,F,1
02138,30/05/16,F,2
02138,30/05/24,M,1
02138,30/06/14,M,1
02138,30/06/22,F,1
02138,30/06/29,F,1
02138,30/07/03,M,1
02138,30/07/12,M,1
02138,30/08/12,M,1
02138,30/08/18,M,1
02138,30/08/25,F,1
02138,30/09/09,M,1
02138,30/09/14,F,1
02138,30/09/15,M,1
02138,30/09/28,F,1
02138,30/10/06,M,1
02138,30/10/11,M,1
02138,30/10/30,M,1
02138,30/10/31,F,1
02138,30/11/01,M,1
02138,30/11/07,M,1
02138,30/11/15,F,1
02138,30/12/02,M,1
02138,31/01/23,F,1
02138,31/03/10,M,1
02138,31/03/20,M,1
02138,31/04/07,F,2
02138,31/04/12,F,1
02138,31/04/28,M,1
02138,31/06/13,F,1
02138,31/07/20,F,1
02138,31/07/26,M,1
02138,31/08/07,F,1
02138,31/08/07,M,1
02138,31/08/11,F,1
02138,31/08/22,F,1
02138,31/08/22,M,1
02138,31/08/24,F,1
02138,31/09/02,F,1
02138,31/09/16,M,1
02138,31/09/17,M,1
02138,31/09/18,F,1
02138,31/09/22,F,1
02138,31/09/26,F,1
02138,31/10/21,M,1
02138,31/10/27,M,1
02138,31/11/18,F,1
02138,31/11/22,F,1
02138,31/11/23,F,1
02138,31/11/25,M,1
02138,31/12/21,M,1
02138,31/12/25,F,1
02138,32/01/11,F,1
02138,32/02/13,F,1
02138,32/03/18,M,1
02138,32/03/28,M,1
02138,32/04/23,,1
02138,32/05/03,F,1
02138,32/05/12,M,1
02138,32/05/18,F,1
02138,32/05/22,F,1
02138,32/05/26,F,1
02138,32/06/06,M,1
02138,32/06/20,M,1
02138,32/07/04,F,1
02138,32/07/16,M,1
02138,32/07/27,F,1
02138,32/07/29,M,1
02138,32/08/01,M,1
02138,32/08/15,F,1
02138,32/08/17,F,1
02138,32/08/22,,1
02138,32/08/25,F,1
02138,32/08/29,F,1
02138,32/08/30,F,1
02138,32/09/09,F,1
02138,32/09/13,F,1
02138,32/09/30,F,1
02138,32/10/05,M,1
02138,32/10/12,M,1
02138,32/10/16,F,1
02138,32/11/08,M,1
02138,32/11/19,F,1
02138,32/11/23,F,1
02138,32/11/27,F,1
02138,32/11/30,F,1
02138,32/12/06,F,1
02138,32/12/28,M,1
02138,33/01/02,F,2
02138,33/02/07,F,1
02138,33/02/23,F,1
02138,33/03/02,M,1
02138,33/03/12,M,1
02138,33/03/22,F,1
02138,33/04/04,F,1
02138,33/04/08,F,2
02138,33/04/09,F,1
02138,33/04/15,M,1
